,Actual,Date,Forecasted
2010-11-11,0.2823155422369805,2010-11-11,0.2655579149723053
2010-11-12,0.2389092225395164,2010-11-12,0.26021450757980347
2010-11-15,0.18699862756847652,2010-11-15,0.20813912153244019
2010-11-16,0.16854585609671036,2010-11-16,0.21058732271194458
2010-11-17,0.1574609043987365,2010-11-17,0.19984601438045502
2010-11-18,0.19878733699982498,2010-11-18,0.20712687075138092
2010-11-19,0.21815900046862957,2010-11-19,0.23221899569034576
2010-11-22,0.23991500710252578,2010-11-22,0.22386085987091064
2010-11-23,0.22779876715052705,2010-11-23,0.22932010889053345
2010-11-24,0.2596838735494198,2010-11-24,0.2366788685321808
2010-11-26,0.28267774248717314,2010-11-26,0.2613304555416107
2010-11-29,0.25796974869982936,2010-11-29,0.22832569479942322
2010-11-30,0.22384361233480154,2010-11-30,0.21862806379795074
2010-12-01,0.2215084316511211,2010-12-01,0.19597552716732025
2010-12-02,0.22393629299069007,2010-12-02,0.19387568533420563
2010-12-03,0.22431348349274938,2010-12-03,0.2002824991941452
2010-12-06,0.21232202362920316,2010-12-06,0.1795838475227356
2010-12-07,0.21938228080931954,2010-12-07,0.19855764508247375
2010-12-08,0.24369454883576758,2010-12-08,0.21634924411773682
2010-12-09,0.242983479105928,2010-12-09,0.22437071800231934
2010-12-10,0.2242123353064731,2010-12-10,0.2040461301803589
2010-12-13,0.22807620356583813,2010-12-13,0.2066313922405243
2010-12-14,0.21792531751463984,2010-12-14,0.2042931467294693
2010-12-15,0.2241497898356899,2010-12-15,0.21319805085659027
2010-12-16,0.2351446224590623,2010-12-16,0.22347398102283478
2010-12-17,0.2248710601719197,2010-12-17,0.21682868897914886
2010-12-20,0.24208781465633544,2010-12-20,0.23037180304527283
2010-12-21,0.29583516527439135,2010-12-21,0.28192952275276184
2010-12-22,0.2913936216688511,2010-12-22,0.2749757468700409
2010-12-23,0.29907667603372157,2010-12-23,0.29256030917167664
2010-12-27,0.31109675335163955,2010-12-27,0.3031582534313202
2010-12-28,0.29170139302297904,2010-12-28,0.2806701362133026
2010-12-29,0.28537558778203675,2010-12-29,0.27674052119255066
2010-12-30,0.29526172562830166,2010-12-30,0.29680681228637695
2010-12-31,0.2921006248998559,2010-12-31,0.2997298836708069
2011-01-03,0.3408055329536208,2011-01-03,0.3229883909225464
2011-01-04,0.38077772683699407,2011-01-04,0.360725462436676
2011-01-05,0.3751080736135699,2011-01-05,0.34551653265953064
2011-01-06,0.388921258531713,2011-01-06,0.3658430278301239
2011-01-07,0.39111000744971447,2011-01-07,0.3622066080570221
2011-01-10,0.4121855670103092,2011-01-10,0.36209434270858765
2011-01-11,0.40534759358288763,2011-01-11,0.3653215169906616
2011-01-12,0.3758638597051891,2011-01-12,0.329247385263443
2011-01-13,0.3708212713645558,2011-01-13,0.3263186514377594
2011-01-14,0.34667851760250423,2011-01-14,0.2969663441181183
2011-01-18,0.3213219037275512,2011-01-18,0.31043264269828796
2011-01-19,0.28875703636087,2011-01-19,0.28860002756118774
2011-01-20,0.2646063785304291,2011-01-20,0.291971892118454
2011-01-21,0.24034774685850957,2011-01-21,0.29148218035697937
2011-01-24,0.26366836428999396,2011-01-24,0.2703395187854767
2011-01-25,0.27359546370215604,2011-01-25,0.2634880840778351
2011-01-26,0.2724816815927762,2011-01-26,0.2519521713256836
2011-01-27,0.24095165780814987,2011-01-27,0.22123995423316956
2011-01-28,0.22053963757853068,2011-01-28,0.22866569459438324
2011-01-31,0.19803693111605392,2011-01-31,0.19182606041431427
2011-02-01,0.21587905698276777,2011-02-01,0.1897820383310318
2011-02-02,0.19659426585577755,2011-02-02,0.17328906059265137
2011-02-03,0.18870275508791345,2011-02-03,0.1700306236743927
2011-02-04,0.18534482758620685,2011-02-04,0.15716953575611115
2011-02-07,0.20852852687832302,2011-02-07,0.16461679339408875
2011-02-08,0.23823467893746075,2011-02-08,0.1874234974384308
2011-02-09,0.24633747433622166,2011-02-09,0.1901571899652481
2011-02-10,0.2494801762114538,2011-02-10,0.21304373443126678
2011-02-11,0.26309641795271155,2011-02-11,0.22486093640327454
2011-02-14,0.28904679873672134,2011-02-14,0.2496543675661087
2011-02-15,0.24558731916660892,2011-02-15,0.2069273144006729
2011-02-16,0.2556796569729243,2011-02-16,0.2116096019744873
2011-02-17,0.23884931885761707,2011-02-17,0.2175491601228714
2011-02-18,0.19209711973339694,2011-02-18,0.20051239430904388
2011-02-22,0.1464314734561214,2011-02-22,0.19720765948295593
2011-02-23,0.1476519059422523,2011-02-23,0.18171454966068268
2011-02-24,0.14240021323382424,2011-02-24,0.17149996757507324
2011-02-25,0.15166550891469033,2011-02-25,0.15809756517410278
2011-02-28,0.12222787062337148,2011-02-28,0.10524644702672958
2011-03-01,0.09845911949685537,2011-03-01,0.0912020280957222
2011-03-02,0.1377427380529257,2011-03-02,0.12204572558403015
2011-03-03,0.15789134705181485,2011-03-03,0.1174219474196434
2011-03-04,0.16309123804600678,2011-03-04,0.1227467805147171
2011-03-07,0.15575503301135063,2011-03-07,0.13354235887527466
2011-03-08,0.15192332599404224,2011-03-08,0.1306675225496292
2011-03-09,0.14419737055672788,2011-03-09,0.13618823885917664
2011-03-10,0.12617353734203962,2011-03-10,0.1385856419801712
2011-03-11,0.15315817061984016,2011-03-11,0.148840069770813
2011-03-14,0.17469599308924177,2011-03-14,0.16612564027309418
2011-03-15,0.13561049378657364,2011-03-15,0.1526283621788025
2011-03-16,0.06675071114559072,2011-03-16,0.13026031851768494
2011-03-17,0.06982097186700753,2011-03-17,0.11189053952693939
2011-03-18,0.03896063091086188,2011-03-18,0.08533109724521637
2011-03-21,0.069908239523224,2011-03-21,0.08225594460964203
2011-03-22,0.07086811876216181,2011-03-22,0.07081116735935211
2011-03-23,0.0731144014173628,2011-03-23,0.07536251097917557
2011-03-24,0.08470898971795138,2011-03-24,0.06464910507202148
2011-03-25,0.11016721668693075,2011-03-25,0.06764782965183258
2011-03-28,0.13768139466935048,2011-03-28,0.10012387484312057
2011-03-29,0.1430618659110523,2011-03-29,0.10587795078754425
2011-03-30,0.15597334129115703,2011-03-30,0.1302766501903534
2011-03-31,0.15975873544093178,2011-03-31,0.1375933289527893
2011-04-01,0.11714165288720291,2011-04-01,0.10873806476593018
2011-04-04,0.11234636325106773,2011-04-04,0.11692047119140625
2011-04-05,0.08147178963492463,2011-04-05,0.09181798994541168
2011-04-06,0.09493732387523068,2011-04-06,0.10819345712661743
2011-04-07,0.07396877332867402,2011-04-07,0.08329172432422638
2011-04-08,0.06368253968253978,2011-04-08,0.07996345311403275
2011-04-11,0.04396124593681949,2011-04-11,0.069938063621521
2011-04-12,0.06829503454925279,2011-04-12,0.08657243102788925
2011-04-13,0.062357774968394564,2011-04-13,0.06297941505908966
2011-04-14,0.04485305673424489,2011-04-14,0.0532173216342926
2011-04-15,0.03156502016129026,2011-04-15,0.052239470183849335
2011-04-18,0.03654536935811348,2011-04-18,0.038829103112220764
2011-04-19,0.061751673423211306,2011-04-19,0.042015090584754944
2011-04-20,0.06666458988816548,2011-04-20,0.030595703050494194
2011-04-21,0.09675613550894058,2011-04-21,0.03488852083683014
2011-04-25,0.10122597953581236,2011-04-25,0.03490936756134033
2011-04-26,0.08937731215220568,2011-04-26,0.03590478003025055
2011-04-27,0.09322801211402143,2011-04-27,0.04596438258886337
2011-04-28,0.08237607691347226,2011-04-28,0.0511229932308197
2011-04-29,0.0898988326848249,2011-04-29,0.052545614540576935
2011-05-02,0.08006612395121793,2011-05-02,0.05896463245153427
2011-05-03,0.08066168027063103,2011-05-03,0.056527286767959595
2011-05-04,0.07823753489304619,2011-05-04,0.05220761150121689
2011-05-05,0.06639808094476551,2011-05-05,0.05121266096830368
2011-05-06,0.0712608158220025,2011-05-06,0.05807962268590927
2011-05-09,0.0705925834667982,2011-05-09,0.055300891399383545
2011-05-10,0.07367806556671885,2011-05-10,0.05326591432094574
2011-05-11,0.06744750837714042,2011-05-11,0.05466540902853012
2011-05-12,0.07078415621331025,2011-05-12,0.06074891239404678
2011-05-13,0.055617559523809534,2011-05-13,0.06470567733049393
2011-05-16,0.011317777710349919,2011-05-16,0.039706915616989136
2011-05-17,0.014639741616106594,2011-05-17,0.03101077675819397
2011-05-18,0.017574850299401312,2011-05-18,0.018617963418364525
2011-05-19,0.020375752854103535,2011-05-19,0.016225665807724
2011-05-20,-0.002677615137450795,2011-05-20,0.006068591494113207
2011-05-23,-0.023521338570031136,2011-05-23,-0.0160085279494524
2011-05-24,-0.027660695468914587,2011-05-24,-0.016638081520795822
2011-05-25,-0.02218221938331122,2011-05-25,-0.028068235144019127
2011-05-26,-0.03089562601249718,2011-05-26,-0.03428228944540024
2011-05-27,-0.03176652892561982,2011-05-27,-0.04439373314380646
2011-05-31,0.021077352120945303,2011-05-31,-0.023627551272511482
2011-06-01,0.01968480698854913,2011-06-01,-0.017693107947707176
2011-06-02,0.040345076349645126,2011-06-02,0.002756853587925434
2011-06-03,0.051175318315376916,2011-06-03,0.024243241176009178
2011-06-06,0.0017484071714328753,2011-06-06,-0.007211824879050255
2011-06-07,-0.027416520210896134,2011-06-07,-0.017844179645180702
2011-06-08,-0.03376472298967581,2011-06-08,-0.025584055110812187
2011-06-09,-0.03414818915532758,2011-06-09,-0.025429902598261833
2011-06-10,-0.03034811068134502,2011-06-10,-0.00678926520049572
2011-06-13,-0.03748673818224679,2011-06-13,-0.020152496173977852
2011-06-14,-0.03648958061617824,2011-06-14,-0.040744245052337646
2011-06-15,-0.05102811338289959,2011-06-15,-0.04198167473077774
2011-06-16,-0.0532261821569997,2011-06-16,-0.04284296929836273
2011-06-17,-0.07572871572871576,2011-06-17,-0.05481784790754318
2011-06-20,-0.10389905649653297,2011-06-20,-0.07327286899089813
2011-06-21,-0.08417792792792789,2011-06-21,-0.08670950680971146
2011-06-22,-0.09925731516640612,2011-06-22,-0.09785162657499313
2011-06-23,-0.06574716534100522,2011-06-23,-0.09197443723678589
2011-06-24,-0.0854700854700855,2011-06-24,-0.09910719096660614
2011-06-27,-0.07556100005568234,2011-06-27,-0.10558371990919113
2011-06-28,-0.06846346207279796,2011-06-28,-0.1069115549325943
2011-06-29,-0.08010905185470762,2011-06-29,-0.1130123883485794
2011-06-30,-0.06315936366173591,2011-06-30,-0.09923248738050461
2011-07-01,-0.020823824737562835,2011-07-01,-0.07701818645000458
2011-07-05,0.031954165559197945,2011-07-05,-0.04032966494560242
2011-07-06,0.026676784776136886,2011-07-06,-0.045999445021152496
2011-07-07,0.04176388240783946,2011-07-07,-0.03996951878070831
2011-07-08,0.033174402573529216,2011-07-08,-0.04683380573987961
2011-07-11,0.002236629766994236,2011-07-11,-0.052153997123241425
2011-07-12,0.01271077266611309,2011-07-12,-0.033903226256370544
2011-07-13,0.016755651482449174,2011-07-13,-0.03521735221147537
2011-07-14,-0.004978306819445999,2011-07-14,-0.049439720809459686
2011-07-15,0.013666666666666716,2011-07-15,-0.04535939544439316
2011-07-18,0.051891040072039596,2011-07-18,-0.027026044204831123
2011-07-19,0.059281538115583565,2011-07-19,-0.02108926884829998
2011-07-20,0.09768207223309777,2011-07-20,-0.003593219444155693
2011-07-21,0.11717195026970906,2011-07-21,0.023791354149580002
2011-07-22,0.11736128867297357,2011-07-22,0.018442228436470032
2011-07-25,0.1271071388166083,2011-07-25,0.025198208168148994
2011-07-26,0.16784876820195116,2011-07-26,0.06299945712089539
2011-07-27,0.18963061725402253,2011-07-27,0.12988604605197906
2011-07-28,0.1708701888596702,2011-07-28,0.12482921779155731
2011-07-29,0.18087519279039532,2011-07-29,0.14903321862220764
2011-08-01,0.16931918656056588,2011-08-01,0.12486620247364044
2011-08-02,0.13983001172332954,2011-08-02,0.12456148117780685
2011-08-03,0.15737492260974673,2011-08-03,0.13611455261707306
2011-08-04,0.09392121054004687,2011-08-04,0.11895246803760529
2011-08-05,0.06280935313193381,2011-08-05,0.09660417586565018
2011-08-08,0.007904348818627893,2011-08-08,0.09769155085086823
2011-08-09,0.06567700022794631,2011-08-09,0.08855509757995605
2011-08-10,0.04319765940968945,2011-08-10,0.08942009508609772
2011-08-11,0.07228682309562928,2011-08-11,0.08205666393041611
2011-08-12,0.09412003714882755,2011-08-12,0.08899717032909393
2011-08-15,0.1237433687974443,2011-08-15,0.09606030583381653
2011-08-16,0.12272418778954841,2011-08-16,0.10213320702314377
2011-08-17,0.12542894332031707,2011-08-17,0.10452666878700256
2011-08-18,0.08273189777567458,2011-08-18,0.10469047725200653
2011-08-19,0.06258580552736825,2011-08-19,0.1138690933585167
2011-08-22,0.07750906892382092,2011-08-22,0.12488575279712677
2011-08-23,0.12394705174488574,2011-08-23,0.11297407746315002
2011-08-24,0.11915032874185583,2011-08-24,0.09580417722463608
2011-08-25,0.1242404187473678,2011-08-25,0.10707683116197586
2011-08-26,0.17137971049899225,2011-08-26,0.12436942011117935
2011-08-29,0.17513937019737824,2011-08-29,0.1099938154220581
2011-08-30,0.15429467826910548,2011-08-30,0.09297244250774384
2011-08-31,0.12388656873338966,2011-08-31,0.08296547830104828
2011-09-01,0.08649656682710938,2011-09-01,0.06095900386571884
2011-09-02,0.059604712627723266,2011-09-02,0.05761934816837311
2011-09-06,0.08367102334341636,2011-09-06,0.06784669309854507
2011-09-07,0.09647294016849939,2011-09-07,0.07009460777044296
2011-09-08,0.10782984859408784,2011-09-08,0.0828404352068901
2011-09-09,0.07811384342958339,2011-09-09,0.07342743873596191
2011-09-12,0.09720457433290997,2011-09-12,0.08679035305976868
2011-09-13,0.10459506031016663,2011-09-13,0.08072397112846375
2011-09-14,0.11365391767028066,2011-09-14,0.07703451812267303
2011-09-15,0.13326604181687096,2011-09-15,0.08825448900461197
2011-09-16,0.15531067905152018,2011-09-16,0.09164255112409592
2011-09-19,0.18420598388952802,2011-09-19,0.09340035170316696
2011-09-20,0.18314494205179566,2011-09-20,0.0948108360171318
2011-09-21,0.18693661261987726,2011-09-21,0.11164677888154984
2011-09-22,0.15941945350145703,2011-09-22,0.12369465827941895
2011-09-23,0.18737151248164463,2011-09-23,0.15329529345035553
2011-09-26,0.20963096309630957,2011-09-26,0.18716055154800415
2011-09-27,0.18777890164812283,2011-09-27,0.18155865371227264
2011-09-28,0.16812310589342983,2011-09-28,0.17081068456172943
2011-09-29,0.14694740551493268,2011-09-29,0.16989018023014069
2011-09-30,0.13752162758785258,2011-09-30,0.1893310546875
2011-10-03,0.12021531100478478,2011-10-03,0.18872496485710144
2011-10-04,0.12134621752611463,2011-10-04,0.19062460958957672
2011-10-05,0.12313676584120214,2011-10-05,0.16437511146068573
2011-10-06,0.1264776119402986,2011-10-06,0.16277271509170532
2011-10-07,0.0959959692955159,2011-10-07,0.1459113210439682
2011-10-10,0.11781617456803617,2011-10-10,0.10080117732286453
2011-10-11,0.15854823304680044,2011-10-11,0.10395777225494385
2011-10-12,0.1620562724283594,2011-10-12,0.1013449877500534
2011-10-13,0.18923247146517586,2011-10-13,0.11312665045261383
2011-10-14,0.24837297361259014,2011-10-14,0.13797010481357574
2011-10-17,0.2648777255752319,2011-10-17,0.1699931025505066
2011-10-18,0.27088851432699257,2011-10-18,0.18064318597316742
2011-10-19,0.20250987963437805,2011-10-19,0.1958794891834259
2011-10-20,0.21297944154648674,2011-10-20,0.2265816032886505
2011-10-21,0.202908756889161,2011-10-21,0.2282470017671585
2011-10-24,0.2205811575021055,2011-10-24,0.20600008964538574
2011-10-25,0.21735271614384089,2011-10-25,0.23029035329818726
2011-10-26,0.23200885717800457,2011-10-26,0.23681870102882385
2011-10-27,0.26362955098982077,2011-10-27,0.25718578696250916
2011-10-28,0.28425091970062155,2011-10-28,0.2789929509162903
2011-10-31,0.24432831232708252,2011-10-31,0.23638708889484406
2011-11-01,0.22906915470692168,2011-11-01,0.24846094846725464
2011-11-02,0.19980074268635084,2011-11-02,0.21223114430904388
2011-11-03,0.23508503140799752,2011-11-03,0.23088303208351135
2011-11-04,0.20539694012769538,2011-11-04,0.20709626376628876
2011-11-07,0.1922985145856948,2011-11-07,0.19369478523731232
2011-11-08,0.21611184289306662,2011-11-08,0.19768473505973816
2011-11-09,0.17758512825096062,2011-11-09,0.19163274765014648
2011-11-10,0.122239701683855,2011-11-10,0.16210296750068665
2011-11-11,0.100706865466617,2011-11-11,0.13677510619163513
2011-11-14,0.07817830338867404,2011-11-14,0.12414712458848953
2011-11-15,0.08854983202687561,2011-11-15,0.09978210926055908
2011-11-16,0.0696672319368381,2011-11-16,0.08647489547729492
2011-11-17,0.06612994350282486,2011-11-17,0.10031058639287949
2011-11-18,0.05990106007067131,2011-11-18,0.09544896334409714
2011-11-21,0.030696609127981667,2011-11-21,0.0753190815448761
2011-11-22,0.05238002068367953,2011-11-22,0.0690251812338829
2011-11-23,0.005672476159158224,2011-11-23,0.04081413522362709
2011-11-25,-0.027367576243980785,2011-11-25,0.00863877683877945
2011-11-28,-0.0019371102560701292,2011-11-28,-0.006484635174274445
2011-11-29,-0.0354096665805117,2011-11-29,-0.03759603947401047
2011-11-30,-0.013142606315680871,2011-11-30,-0.042160190641880035
2011-12-01,-0.013653699466056435,2011-12-01,-0.05837773531675339
2011-12-02,-0.022082810539523212,2011-12-02,-0.06991566717624664
2011-12-05,-0.02578022359386245,2011-12-05,-0.0788307711482048
2011-12-06,-0.004177386077077849,2011-12-06,-0.04974007606506348
2011-12-07,-0.006967485069674928,2011-12-07,-0.0437019020318985
2011-12-08,0.0004609711124770044,2011-12-08,-0.03648274391889572
2011-12-09,-0.007889098928796412,2011-12-09,-0.04823373258113861
2011-12-12,0.007533876732405798,2011-12-12,-0.025081945583224297
2011-12-13,-0.009577909672160323,2011-12-13,-0.03102387674152851
2011-12-14,0.007472772080451495,2011-12-14,0.01158558763563633
2011-12-15,0.014239066431133152,2011-12-15,0.022752167657017708
2011-12-16,0.0787350301520342,2011-12-16,0.08414027094841003
2011-12-19,0.021924547471992684,2011-12-19,0.0191294327378273
2011-12-20,0.08870191646732106,2011-12-20,0.04766657203435898
2011-12-21,0.060864329676210804,2011-12-21,0.018570372834801674
2011-12-22,0.05718984588450615,2011-12-22,0.011042640544474125
2011-12-23,0.05195482642601901,2011-12-23,-0.0036478694528341293
2011-12-27,0.06846614802354911,2011-12-27,0.008396387100219727
2011-12-28,0.058353485437913966,2011-12-28,0.013686781749129295
2011-12-29,0.10673405272503755,2011-12-29,0.06073957681655884
2011-12-30,0.13754458893913446,2011-12-30,0.09793290495872498
2012-01-03,0.15371451015598714,2012-01-03,0.10168884694576263
2012-01-04,0.10663811563169157,2012-01-04,0.0532979890704155
2012-01-05,0.11124993354245305,2012-01-05,0.05118687450885773
2012-01-06,0.13025794712619065,2012-01-06,0.06462664157152176
2012-01-09,0.09945774023671738,2012-01-09,0.04248777776956558
2012-01-10,0.08531425494268774,2012-01-10,0.03113662637770176
2012-01-11,0.08348932023898059,2012-01-11,0.0374482236802578
2012-01-12,0.09500298833251053,2012-01-12,0.05800681561231613
2012-01-13,0.10177676298454208,2012-01-13,0.07435018569231033
2012-01-17,0.1354097045849485,2012-01-17,0.09993720799684525
2012-01-18,0.13001000684678998,2012-01-18,0.0863046646118164
2012-01-19,0.11413538926366784,2012-01-19,0.07788046449422836
2012-01-20,0.09413234758161093,2012-01-20,0.08124174177646637
2012-01-23,0.13226925929850575,2012-01-23,0.10428275913000107
2012-01-24,0.10651681844501781,2012-01-24,0.09922770410776138
2012-01-25,0.16130206437522765,2012-01-25,0.08633843064308167
2012-01-26,0.14212689442589266,2012-01-26,0.07670193910598755
2012-01-27,0.13823289902280123,2012-01-27,0.07169783115386963
2012-01-30,0.13111111111111118,2012-01-30,0.05688541382551193
2012-01-31,0.10895707309962832,2012-01-31,0.03424499183893204
2012-02-01,0.1033740476478413,2012-02-01,0.03752940148115158
2012-02-02,0.1042849517154365,2012-02-02,0.04907992482185364
2012-02-03,0.14399482355283455,2012-02-03,0.08533848077058792
2012-02-06,0.14758842443729914,2012-02-06,0.08579682558774948
2012-02-07,0.162859339732619,2012-02-07,0.09665210545063019
2012-02-08,0.1939087311526324,2012-02-08,0.1161748617887497
2012-02-09,0.24221052366439144,2012-02-09,0.13197532296180725
2012-02-10,0.2633330772972835,2012-02-10,0.16384285688400269
2012-02-13,0.31805307877897837,2012-02-13,0.20772847533226013
2012-02-14,0.3600106780565935,2012-02-14,0.2463066130876541
2012-02-15,0.3360268456375839,2012-02-15,0.2701984941959381
2012-02-16,0.32771976206212816,2012-02-16,0.2632119655609131
2012-02-17,0.33057741738876967,2012-02-17,0.2793497145175934
2012-02-21,0.39223904813412647,2012-02-21,0.31970131397247314
2012-02-22,0.3195133870013631,2012-02-22,0.26052019000053406
2012-02-23,0.2900397212021284,2012-02-23,0.23130396008491516
2012-02-24,0.2989134488674505,2012-02-24,0.23471488058567047
2012-02-27,0.2872707685527507,2012-02-27,0.22375871241092682
2012-02-28,0.26874407582938376,2012-02-28,0.19017848372459412
2012-02-29,0.2915545608228769,2012-02-29,0.20656324923038483
2012-03-01,0.289479916635089,2012-03-01,0.21063704788684845
2012-03-02,0.3676684561737995,2012-03-02,0.30168700218200684
2012-03-05,0.3487136677544205,2012-03-05,0.32570505142211914
2012-03-06,0.34970855499274567,2012-03-06,0.3443201184272766
2012-03-07,0.307859132020603,2012-03-07,0.30424749851226807
2012-03-08,0.362571335193705,2012-03-08,0.3380475342273712
2012-03-09,0.3608836744882675,2012-03-09,0.3326387405395508
2012-03-12,0.3640070177172652,2012-03-12,0.3229601979255676
2012-03-13,0.4028892455858748,2012-03-13,0.32803821563720703
2012-03-14,0.45654429566678223,2012-03-14,0.3372093141078949
2012-03-15,0.47678494867720844,2012-03-15,0.3809311091899872
2012-03-16,0.47346569034498387,2012-03-16,0.39198577404022217
2012-03-19,0.49130423995832007,2012-03-19,0.3852204978466034
2012-03-20,0.5139916050369779,2012-03-20,0.41225966811180115
2012-03-21,0.5072674054987116,2012-03-21,0.43138039112091064
2012-03-22,0.47537109519237863,2012-03-22,0.4226241111755371
2012-03-23,0.5079184375632464,2012-03-23,0.47997599840164185
2012-03-26,0.5756710451170759,2012-03-26,0.5339112281799316
2012-03-27,0.5976288284540585,2012-03-27,0.5483826994895935
2012-03-28,0.6284870537362233,2012-03-28,0.5835016369819641
2012-03-29,0.5684489365532497,2012-03-29,0.5539786219596863
2012-03-30,0.558203602151935,2012-03-30,0.581192672252655
2012-04-02,0.6391457566042233,2012-04-02,0.6204285025596619
2012-04-03,0.678455219501787,2012-04-03,0.6389715671539307
2012-04-04,0.691851169345004,2012-04-04,0.6748543977737427
2012-04-05,0.6830363071365966,2012-04-05,0.6488383412361145
2012-04-09,0.7336439685005041,2012-04-09,0.7017378807067871
2012-04-10,0.7285254558957011,2012-04-10,0.7272986769676208
2012-04-11,0.6648941827076467,2012-04-11,0.6769901514053345
2012-04-12,0.6687299035369776,2012-04-12,0.6969172358512878
2012-04-13,0.5835426478283623,2012-04-13,0.6608677506446838
2012-04-16,0.4954502100894491,2012-04-16,0.6364433169364929
2012-04-17,0.5645368231973313,2012-04-17,0.6237133741378784
2012-04-18,0.5478995445408514,2012-04-18,0.6050713062286377
2012-04-19,0.5025962399283799,2012-04-19,0.6097722053527832
2012-04-20,0.47261559022334176,2012-04-20,0.6110565066337585
2012-04-23,0.4634208774893769,2012-04-23,0.5941672921180725
2012-04-24,0.42340328235353897,2012-04-24,0.5696505308151245
2012-04-25,0.5567578603511638,2012-04-25,0.5632661581039429
2012-04-26,0.5629742033383915,2012-04-26,0.5687225461006165
2012-04-27,0.5860490807227965,2012-04-27,0.602958083152771
2012-04-30,0.5410882989391461,2012-04-30,0.6068211197853088
2012-05-01,0.5278200619390059,2012-05-01,0.5945759415626526
2012-05-02,0.533136234007483,2012-05-02,0.5856982469558716
2012-05-03,0.46942795807551474,2012-05-03,0.5234268307685852
2012-05-04,0.425796768782555,2012-05-04,0.5177692770957947
2012-05-07,0.42887968887216155,2012-05-07,0.5031119585037231
2012-05-08,0.40872238613542256,2012-05-08,0.4772723317146301
2012-05-09,0.4000934740363564,2012-05-09,0.45782387256622314
2012-05-10,0.4169481422610768,2012-05-10,0.46667084097862244
2012-05-11,0.39886947077409163,2012-05-11,0.45105868577957153
2012-05-14,0.378320987654321,2012-05-14,0.4459449052810669
2012-05-15,0.34515964302215285,2012-05-15,0.4157010018825531
2012-05-16,0.32080833978328194,2012-05-16,0.400354266166687
2012-05-17,0.2681386503361003,2012-05-17,0.3753153681755066
2012-05-18,0.2556344696969697,2012-05-18,0.34908461570739746
2012-05-21,0.3308989163682925,2012-05-21,0.3398604691028595
2012-05-22,0.31596729987713834,2012-05-22,0.32711902260780334
2012-05-23,0.35027807360075713,2012-05-23,0.3244548439979553
2012-05-24,0.3415600749899146,2012-05-24,0.32718345522880554
2012-05-25,0.33939162954669966,2012-05-25,0.33319053053855896
2012-05-29,0.34746880150694603,2012-05-29,0.31753090023994446
2012-05-30,0.3497005429843163,2012-05-30,0.30561962723731995
2012-05-31,0.3506253652834601,2012-05-31,0.3150276839733124
2012-06-01,0.33473709255293826,2012-06-01,0.34631583094596863
2012-06-04,0.32025764548710955,2012-06-04,0.3252992630004883
2012-06-05,0.3387645393782259,2012-06-05,0.3520399332046509
2012-06-06,0.2794071553306765,2012-06-06,0.2664493918418884
2012-06-07,0.2858331646537571,2012-06-07,0.2744680941104889
2012-06-08,0.29744231801108945,2012-06-08,0.26800888776779175
2012-06-11,0.26083309419218104,2012-06-11,0.25332915782928467
2012-06-12,0.26218016123378884,2012-06-12,0.24520640075206757
2012-06-13,0.25421425283324917,2012-06-13,0.24856261909008026
2012-06-14,0.255778695728599,2012-06-14,0.25373661518096924
2012-06-15,0.24897754959972151,2012-06-15,0.24149224162101746
2012-06-18,0.26253852619781437,2012-06-18,0.23018771409988403
2012-06-19,0.2529275003732696,2012-06-19,0.21875786781311035
2012-06-20,0.22879290089787685,2012-06-20,0.20019042491912842
2012-06-21,0.1713405113855262,2012-06-21,0.15999940037727356
2012-06-22,0.17972518341372457,2012-06-22,0.16185998916625977
2012-06-25,0.1356247512932749,2012-06-25,0.14105625450611115
2012-06-26,0.12280650100105994,2012-06-26,0.12507115304470062
2012-06-27,0.15437940804147332,2012-06-27,0.1536034792661667
2012-06-28,0.13309173453336243,2012-06-28,0.14167296886444092
2012-06-29,0.16306858918186884,2012-06-29,0.1404961198568344
2012-07-02,0.15085947363309704,2012-07-02,0.10994747281074524
2012-07-03,0.16834944643692507,2012-07-03,0.11577092111110687
2012-07-05,0.181161525203819,2012-07-05,0.11141649633646011
2012-07-06,0.1597787178652783,2012-07-06,0.10319992154836655
2012-07-09,0.1676240109555691,2012-07-09,0.10182952135801315
2012-07-10,0.13597056461403434,2012-07-10,0.08758186548948288
2012-07-11,0.11427992035985524,2012-07-11,0.0790533646941185
2012-07-12,0.09996877697577444,2012-07-12,0.08020288497209549
2012-07-13,0.10967020066766953,2012-07-13,0.0825904980301857
2012-07-16,0.13832620601695544,2012-07-16,0.11204265058040619
2012-07-17,0.14460830535963498,2012-07-17,0.12160342186689377
2012-07-18,0.14239951760915015,2012-07-18,0.12326542288064957
2012-07-19,0.13345264672779944,2012-07-19,0.10027147084474564
2012-07-20,0.10846158079131274,2012-07-20,0.09594406187534332
2012-07-23,0.09389492753623196,2012-07-23,0.08313528448343277
2012-07-24,0.05777151909875,2012-07-24,0.05155500769615173
2012-07-25,-0.02478035211506502,2012-07-25,0.011645297519862652
2012-07-26,-0.01823895074800186,2012-07-26,0.01614920049905777
2012-07-27,-0.0007001724815138832,2012-07-27,0.011632371693849564
2012-07-30,-0.010098153385460051,2012-07-30,-0.019671248272061348
2012-07-31,0.007921314938279744,2012-07-31,-0.030802877619862556
2012-08-01,0.0071535269709541716,2012-08-01,-0.02584507130086422
