,Actual,Date,Forecasted
2016-01-22,-0.029601666232751844,2016-01-22,-0.08462080359458923
2016-01-25,-0.05850797602700175,2016-01-25,-0.09418860822916031
2016-01-26,-0.05071216962703273,2016-01-26,-0.08051426708698273
2016-01-27,-0.07425755347421104,2016-01-27,-0.07838941365480423
2016-01-28,-0.018687299193495543,2016-01-28,-0.060195304453372955
2016-01-29,0.001723593495079223,2016-01-29,-0.05264724791049957
2016-02-01,0.02711814717091765,2016-02-01,-0.03136475384235382
2016-02-02,0.024090539512681364,2016-02-02,-0.038293853402137756
2016-02-03,-0.014090436658816818,2016-02-03,-0.022320250049233437
2016-02-04,-0.05995441610116026,2016-02-04,-0.040547676384449005
2016-02-05,-0.08582414299260877,2016-02-05,-0.03356435149908066
2016-02-08,-0.0696174935588294,2016-02-08,-0.027498377487063408
2016-02-09,-0.0785751840168244,2016-02-09,-0.05005344748497009
2016-02-10,-0.07857859815155188,2016-02-10,-0.07629618793725967
2016-02-11,-0.08087077591703429,2016-02-11,-0.09264647960662842
2016-02-12,-0.07697430272641814,2016-02-12,-0.10008358210325241
2016-02-16,-0.08258335037840048,2016-02-16,-0.12843172252178192
2016-02-17,-0.07807698120812134,2016-02-17,-0.14484767615795135
2016-02-18,-0.09210426420346696,2016-02-18,-0.13590143620967865
2016-02-19,-0.07184997622138534,2016-02-19,-0.1148737221956253
2016-02-22,-0.040016327820499464,2016-02-22,-0.08390948921442032
2016-02-23,-0.05809357477709354,2016-02-23,-0.07973842322826385
2016-02-24,-0.050610406542610065,2016-02-24,-0.07184922695159912
2016-02-25,-0.01603238866396761,2016-02-25,-0.04212358593940735
2016-02-26,-0.008277352888864553,2016-02-26,-0.02361985109746456
2016-02-29,-0.02162140041196614,2016-02-29,-0.024525122717022896
2016-03-01,-0.004253092548367254,2016-03-01,-0.042830824851989746
2016-03-02,0.027669302500104243,2016-03-02,-0.0013717226684093475
2016-03-03,0.00027345192031624777,2016-03-03,-0.01579095609486103
2016-03-04,0.0277695674815972,2016-03-04,0.018159830942749977
2016-03-07,-0.008733381543082896,2016-03-07,0.004581687040627003
2016-03-08,-0.007000111333778647,2016-03-08,0.0006000827997922897
2016-03-09,-0.0017339370002890098,2016-03-09,-0.018504900857806206
2016-03-10,-0.017827918332305015,2016-03-10,-0.05064260959625244
2016-03-11,0.015334914533409627,2016-03-11,-0.03452868014574051
2016-03-14,0.022417857970264077,2016-03-14,-0.03161387890577316
2016-03-15,0.04597396805931053,2016-03-15,-0.0003631226718425751
2016-03-16,0.012107443538687868,2016-03-16,-0.03908081352710724
2016-03-17,-0.003769619754383613,2016-03-17,-0.04901159554719925
2016-03-18,-0.019928123824227706,2016-03-18,-0.053574882447719574
2016-03-21,-0.02401044934755603,2016-03-21,-0.06069135665893555
2016-03-22,0.014238437108009316,2016-03-22,-0.007272008806467056
2016-03-23,0.03771077900908182,2016-03-23,0.027696680277585983
2016-03-24,0.07258156189610099,2016-03-24,0.072698675096035
2016-03-28,0.06975687343785508,2016-03-28,0.07169456779956818
2016-03-29,0.09253658954095467,2016-03-29,0.07486353814601898
2016-03-30,0.08699158237249782,2016-03-30,0.06508290022611618
2016-03-31,0.08004417011155773,2016-03-31,0.06737260520458221
2016-04-01,0.08881155483880088,2016-04-01,0.06747369468212128
2016-04-04,0.06616130650465424,2016-04-04,0.052014172077178955
2016-04-05,0.03634028717023918,2016-04-05,0.03087645024061203
2016-04-06,0.07046591685133308,2016-04-06,0.05381285399198532
2016-04-07,0.05263740981290943,2016-04-07,0.04713333770632744
2016-04-08,0.04172553322817385,2016-04-08,0.03583411127328873
2016-04-11,0.05611398458085293,2016-04-11,0.053494542837142944
2016-04-12,0.06023026772090456,2016-04-12,0.04598872363567352
2016-04-13,0.05868718455123978,2016-04-13,0.03278167173266411
2016-04-14,0.06971001296802126,2016-04-14,0.04157019034028053
2016-04-15,0.08753241683165558,2016-04-15,0.057522326707839966
2016-04-18,0.061320182707465865,2016-04-18,0.023943567648530006
2016-04-19,0.04972413047005997,2016-04-19,0.035410404205322266
2016-04-20,0.059227162755094875,2016-04-20,0.052641674876213074
2016-04-21,0.06817123606584308,2016-04-21,0.057294704020023346
2016-04-22,0.035030864197530986,2016-04-22,0.08681845664978027
2016-04-25,0.04019452580830518,2016-04-25,0.07729310542345047
2016-04-26,-5.514123047656305e-05,2016-04-26,0.04691767692565918
2016-04-27,-0.0146277503858393,2016-04-27,0.021393289789557457
2016-04-28,-0.0534455676829515,2016-04-28,-0.013173151761293411
2016-04-29,-0.056461932181701924,2016-04-29,-0.03787267953157425
2016-05-02,-0.04817671902687304,2016-05-02,-0.053463660180568695
2016-05-03,-0.06459279602830881,2016-05-03,-0.07341214269399643
2016-05-04,-0.062111064233730584,2016-05-04,-0.08256720006465912
2016-05-05,-0.05387802650216433,2016-05-05,-0.08282123506069183
2016-05-06,-0.048519995801406535,2016-05-06,-0.09275264292955399
2016-05-09,-0.04068153410959796,2016-05-09,-0.08683537691831589
2016-05-10,-0.02399809916046247,2016-05-10,-0.0775282010436058
2016-05-11,-0.03217900482221403,2016-05-11,-0.06497269123792648
2016-05-12,-0.03346697111299901,2016-05-12,-0.055105336010456085
2016-05-13,-0.053610831842692774,2016-05-13,-0.0671004131436348
2016-05-16,-0.04950933180623174,2016-05-16,-0.06771529465913773
2016-05-17,-0.055983746231485054,2016-05-17,-0.058613672852516174
2016-05-18,-0.06222147153975077,2016-05-18,-0.06951422244310379
2016-05-19,-0.06510089920535345,2016-05-19,-0.06622875481843948
2016-05-20,-0.04859142860909349,2016-05-20,-0.06221521645784378
2016-05-23,-0.06616584425898686,2016-05-23,-0.07994747906923294
2016-05-24,-0.035639109614271525,2016-05-24,-0.07368282973766327
2016-05-25,-0.028138043635693277,2016-05-25,-0.07418056577444077
2016-05-26,-0.027206484146051757,2016-05-26,-0.06982165575027466
2016-05-27,-0.02187565417626125,2016-05-27,-0.0761936604976654
2016-05-31,-0.029873949035509217,2016-05-31,-0.08109143376350403
2016-06-01,-0.03473090960677849,2016-06-01,-0.07918911427259445
2016-06-02,-0.04580769230769233,2016-06-02,-0.07903660088777542
2016-06-03,-0.0657881373146455,2016-06-03,-0.08466088026762009
2016-06-06,-0.05950402576489544,2016-06-06,-0.06661903858184814
2016-06-07,-0.05656067723119795,2016-06-07,-0.06574414670467377
2016-06-08,-0.04752564102564105,2016-06-08,-0.07515101134777069
2016-06-09,0.006438320885912896,2016-06-09,-0.014720169827342033
2016-06-10,-0.012152894733296504,2016-06-10,-0.021481415256857872
2016-06-13,0.008974730137722764,2016-06-13,0.002864362671971321
2016-06-14,0.016341862334710022,2016-06-14,0.006737677380442619
2016-06-15,0.0384789946954871,2016-06-15,0.030340395867824554
2016-06-16,0.02312538848392376,2016-06-16,0.02362123876810074
2016-06-17,-0.014221525454570894,2016-06-17,0.010045782662928104
2016-06-20,-0.0032606854497205795,2016-06-20,0.011772660538554192
2016-06-21,-0.003500288176335853,2016-06-21,-0.0014740843325853348
2016-06-22,-0.0059324761091911205,2016-06-22,-0.014048615470528603
2016-06-23,-0.01421715987754757,2016-06-23,-0.034926459193229675
2016-06-24,-0.06024988685145305,2016-06-24,-0.04301825165748596
2016-06-27,-0.07876869809840681,2016-06-27,-0.06357236951589584
2016-06-28,-0.05378139757716782,2016-06-28,-0.05896652489900589
2016-06-29,-0.04516049280975731,2016-06-29,-0.06182399392127991
2016-06-30,-0.029386200902280613,2016-06-30,-0.06103271245956421
2016-07-01,-0.027454470765438832,2016-07-01,-0.06890066713094711
2016-07-05,-0.021244393840514353,2016-07-05,-0.05109454691410065
2016-07-06,-0.01774779018537498,2016-07-06,-0.04955329746007919
2016-07-07,-0.011253861961946554,2016-07-07,-0.035663239657878876
2016-07-08,-0.005445400507128939,2016-07-08,-0.04144856333732605
2016-07-11,0.013872429417915777,2016-07-11,-0.030031701549887657
2016-07-12,-0.00070938433624812,2016-07-12,-0.04692421853542328
2016-07-13,-0.01167863433139138,2016-07-13,-0.04675339162349701
2016-07-14,-0.0015333885172268413,2016-07-14,-0.038519516587257385
2016-07-15,-0.01601123595505627,2016-07-15,-0.04824957251548767
2016-07-18,0.0058089069907192314,2016-07-18,-0.0451686829328537
2016-07-19,0.006613579884028553,2016-07-19,-0.037683650851249695
2016-07-20,0.017211495828126866,2016-07-20,-0.024324951693415642
2016-07-21,0.025208599461854053,2016-07-21,-0.004554906859993935
2016-07-22,0.040024107607594006,2016-07-22,0.009696255438029766
2016-07-25,0.036151499815344046,2016-07-25,0.01253720186650753
2016-07-26,0.01981344137401919,2016-07-26,-0.0027671530842781067
2016-07-27,0.026194580617357133,2016-07-27,0.0001390445977449417
2016-07-28,0.04453143114335978,2016-07-28,0.0169853363186121
2016-07-29,0.08124282669290062,2016-07-29,0.021834710612893105
2016-08-01,0.09231503579952283,2016-08-01,0.02781202271580696
2016-08-02,0.09277646512517235,2016-08-02,0.04182486981153488
2016-08-03,0.10309975837072827,2016-08-03,0.06790971755981445
2016-08-04,0.13205537806176793,2016-08-04,0.11346341669559479
2016-08-05,0.14274991857023478,2016-08-05,0.11884637922048569
2016-08-08,0.13591863220855438,2016-08-08,0.12217079848051071
2016-08-09,0.13654341492251598,2016-08-09,0.12568826973438263
2016-08-10,0.13096087400506384,2016-08-10,0.12305068969726562
2016-08-11,0.17950963222416805,2016-08-11,0.17853830754756927
2016-08-12,0.18485186598937076,2016-08-12,0.18749000132083893
2016-08-15,0.16592888348812318,2016-08-15,0.16963590681552887
2016-08-16,0.15247630144277102,2016-08-16,0.16205962002277374
2016-08-17,0.14482680198427933,2016-08-17,0.1453942209482193
2016-08-18,0.13023583245336146,2016-08-18,0.1322057545185089
2016-08-19,0.13443232277376604,2016-08-19,0.13935306668281555
2016-08-22,0.12409551885129133,2016-08-22,0.12990371882915497
2016-08-23,0.1263043293838193,2016-08-23,0.12970681488513947
2016-08-24,0.10563125191562883,2016-08-24,0.10932285338640213
2016-08-25,0.08814631463146294,2016-08-25,0.09119931608438492
2016-08-26,0.08287941461550008,2016-08-26,0.07989193499088287
2016-08-29,0.09094149257005002,2016-08-29,0.0824485495686531
2016-08-30,0.07627072574069049,2016-08-30,0.07162124663591385
2016-08-31,0.07370553131329616,2016-08-31,0.07098173350095749
2016-09-01,0.050716941051513365,2016-09-01,0.04334636032581329
2016-09-02,0.05768439495095645,2016-09-02,0.04244045540690422
2016-09-06,0.06728483119353301,2016-09-06,0.03766392171382904
2016-09-07,0.07102238835646402,2016-09-07,0.04499366879463196
2016-09-08,0.05737014013275732,2016-09-08,0.04218842834234238
2016-09-09,0.04087020804731223,2016-09-09,0.04809638857841492
2016-09-12,0.05433907477067268,2016-09-12,0.04711977764964104
2016-09-13,0.035106369017152916,2016-09-13,0.039649419486522675
2016-09-14,0.032147707092865296,2016-09-14,0.030759010463953018
2016-09-15,0.012497788561174783,2016-09-15,-0.009004361927509308
2016-09-16,-0.003708142932054903,2016-09-16,-0.023356130346655846
2016-09-19,-0.005911613258011372,2016-09-19,-0.02268342114984989
2016-09-20,0.001076453211835915,2016-09-20,-0.02157888375222683
2016-09-21,0.009758544998432095,2016-09-21,-0.01904051937162876
2016-09-22,0.011178169110084069,2016-09-22,-0.030570080503821373
2016-09-23,0.012083504091998654,2016-09-23,-0.023937316611409187
2016-09-26,-0.005981572299004312,2016-09-26,-0.021924154832959175
2016-09-27,0.0027705970389244605,2016-09-27,-0.020604627206921577
2016-09-28,0.0023014105419449926,2016-09-28,-0.017756560817360878
2016-09-29,-0.005464345455671871,2016-09-29,-0.01434052549302578
2016-09-30,-0.002357437093652437,2016-09-30,-0.012953255325555801
2016-10-03,-0.001010996143236964,2016-10-03,-0.007356347516179085
2016-10-04,-0.003265377070348352,2016-10-04,-0.015269247815012932
2016-10-05,-0.0018934911242602936,2016-10-05,-0.013510586693882942
2016-10-06,0.004289376602263584,2016-10-06,-0.011161649599671364
2016-10-07,0.0047179873266829375,2016-10-07,-0.008770087733864784
2016-10-10,0.02206906940835296,2016-10-10,-0.009504303336143494
2016-10-11,0.020123487903225934,2016-10-11,-0.0038502924144268036
2016-10-12,0.025868823455073908,2016-10-12,0.0014159660786390305
2016-10-13,0.01369103149189388,2016-10-13,0.001282867044210434
2016-10-14,0.01103264557311956,2016-10-14,-0.0011833719909191132
2016-10-17,0.01884028689766648,2016-10-17,0.004608990624547005
2016-10-18,0.04005823890612148,2016-10-18,0.007652580738067627
2016-10-19,0.045097295931261216,2016-10-19,0.008204378187656403
2016-10-20,0.031071567507874542,2016-10-20,0.005462829954922199
2016-10-21,0.01985099378728239,2016-10-21,-0.0054564159363508224
2016-10-24,0.03434448446144134,2016-10-24,-0.0010879281908273697
2016-10-25,0.03202381545513422,2016-10-25,0.011740647256374359
2016-10-26,0.04263900162337664,2016-10-26,0.036416783928871155
2016-10-27,0.02319671515485333,2016-10-27,0.022959107533097267
2016-10-28,0.03910132873516581,2016-10-28,0.03627247363328934
2016-10-31,0.024593274802013898,2016-10-31,0.031400520354509354
2016-11-01,0.005304344570223218,2016-11-01,0.011728108860552311
2016-11-02,-0.0119678684662331,2016-11-02,0.010567332617938519
2016-11-03,-0.016595632331309118,2016-11-03,0.005150568671524525
2016-11-04,-0.023356423016329453,2016-11-04,-0.011644616723060608
2016-11-07,-0.003726569196178975,2016-11-07,-0.029053395614027977
2016-11-08,-0.004865494209204013,2016-11-08,-0.04830974340438843
2016-11-09,-0.011497496809659391,2016-11-09,-0.04622294753789902
2016-11-10,-0.027857721298199745,2016-11-10,-0.026996007189154625
2016-11-11,-0.04808012531915684,2016-11-11,-0.03835748881101608
2016-11-14,-0.07016764190306879,2016-11-14,-0.04129720479249954
2016-11-15,-0.03423701784112432,2016-11-15,-0.04006695747375488
2016-11-16,-0.029948013829813602,2016-11-16,-0.04832698404788971
2016-11-17,-0.017766560883580307,2016-11-17,-0.04693558067083359
2016-11-18,-0.033408487898454076,2016-11-18,-0.05020030587911606
2016-11-21,-0.020505972067945577,2016-11-21,-0.048157528042793274
2016-11-22,-0.022513323703740595,2016-11-22,-0.04899989068508148
2016-11-23,-0.027113436824818038,2016-11-23,-0.043635547161102295
2016-11-25,-0.04168662564329306,2016-11-25,-0.06001114845275879
2016-11-28,-0.029373618093555987,2016-11-28,-0.05336974561214447
2016-11-29,-0.027507791615851707,2016-11-29,-0.05524756759405136
2016-11-30,-0.03507113720027866,2016-11-30,-0.04351042956113815
2016-12-01,-0.050049714143673874,2016-12-01,-0.04507874697446823
2016-12-02,-0.052525903524862416,2016-12-02,-0.05234426259994507
2016-12-05,-0.05267258274598596,2016-12-05,-0.0770057812333107
2016-12-06,-0.06155315624659963,2016-12-06,-0.08738720417022705
2016-12-07,-0.03670752041673253,2016-12-07,-0.08241517096757889
2016-12-08,-0.03505812683542464,2016-12-08,-0.08387593179941177
2016-12-09,-0.03145715174575825,2016-12-09,-0.09441515803337097
2016-12-12,-0.02492305835495745,2016-12-12,-0.0774155929684639
2016-12-13,-0.008222843936260826,2016-12-13,-0.0603034645318985
2016-12-14,0.0006606716828776449,2016-12-14,-0.04452628642320633
2016-12-15,-0.004770852652642876,2016-12-15,-0.038436904549598694
2016-12-16,-7.408322015056701e-05,2016-12-16,-0.0177635308355093
2016-12-19,0.008715300193673281,2016-12-19,-0.007375927641987801
2016-12-20,0.03396666751223987,2016-12-20,0.019223982468247414
2016-12-21,0.038366637262046366,2016-12-21,0.029265698045492172
2016-12-22,0.03658942516963237,2016-12-22,0.0303850956261158
2016-12-23,0.007194244604316502,2016-12-23,-0.0013054199516773224
2016-12-27,-0.002524692726421862,2016-12-27,-0.017130671069025993
2016-12-28,-0.0012661527576062204,2016-12-28,-0.009844878688454628
2016-12-29,0.028950774711966165,2016-12-29,0.023810427635908127
2016-12-30,0.026822157434402305,2016-12-30,0.03324546664953232
2017-01-03,0.07274103183664793,2017-01-03,0.05593130737543106
2017-01-04,0.0420687341968109,2017-01-04,0.02103135548532009
2017-01-05,0.04236006051437213,2017-01-05,0.014053440652787685
2017-01-06,0.049671822529764986,2017-01-06,0.007537944242358208
2017-01-09,0.06599481938734741,2017-01-09,0.027959059923887253
2017-01-10,0.052510193679918604,2017-01-10,0.02253780886530876
2017-01-11,0.05714649681528661,2017-01-11,0.02955571934580803
2017-01-12,0.06486521181001281,2017-01-12,0.0453161858022213
2017-01-13,0.06499365571690396,2017-01-13,0.04922707378864288
2017-01-17,0.05302943534532134,2017-01-17,0.04555828124284744
2017-01-18,0.05013680583704905,2017-01-18,0.04270944744348526
2017-01-19,0.06249677785224517,2017-01-19,0.06369949132204056
2017-01-20,0.08352413224654254,2017-01-20,0.07979458570480347
2017-01-23,0.10460978991706549,2017-01-23,0.07782035320997238
2017-01-24,0.09163218627123437,2017-01-24,0.058623313903808594
2017-01-25,0.10599345512638836,2017-01-25,0.06551919132471085
2017-01-26,0.08277003550355655,2017-01-26,0.04935317486524582
2017-01-27,0.06270357282090622,2017-01-27,0.05070751905441284
2017-01-30,0.01776514917536609,2017-01-30,0.03389926254749298
2017-01-31,0.015212278747369856,2017-01-31,0.03397427499294281
2017-02-01,-0.00012264822037433287,2017-02-01,0.017598936334252357
2017-02-02,0.000452383572363102,2017-02-02,0.006068493239581585
2017-02-03,0.005492551952430702,2017-02-03,0.0014684908092021942
2017-02-06,0.01454608317692374,2017-02-06,0.0032304786145687103
2017-02-07,0.02059076923076919,2017-02-07,-0.0045009516179561615
2017-02-08,0.018007850834151018,2017-02-08,-0.008979296311736107
2017-02-09,0.021989657719773348,2017-02-09,-0.003544839099049568
2017-02-10,0.03108635510325075,2017-02-10,0.0024606892839074135
2017-02-13,0.038573904431790096,2017-02-13,0.008909119293093681
2017-02-14,0.037163705505414146,2017-02-14,0.010909637436270714
2017-02-15,0.04070497284263652,2017-02-15,0.023421209305524826
2017-02-16,0.0489363292148266,2017-02-16,0.029712200164794922
2017-02-17,0.06826929143794547,2017-02-17,0.0479704886674881
2017-02-21,0.05106372445885565,2017-02-21,0.029541747644543648
2017-02-22,0.053963380665288385,2017-02-22,0.03345223516225815
2017-02-23,0.046714717965117725,2017-02-23,0.02942565456032753
2017-02-24,0.02738696816567887,2017-02-24,0.015192798338830471
2017-02-27,0.0271887618172586,2017-02-27,0.013709785416722298
2017-02-28,0.022905291703490205,2017-02-28,0.015723977237939835
2017-03-01,0.032403055937145986,2017-03-01,0.009439961053431034
2017-03-02,0.024495798825841186,2017-03-02,0.010231018997728825
2017-03-03,0.02183069776397817,2017-03-03,0.008112519979476929
2017-03-06,0.023940734295313293,2017-03-06,0.01220947690308094
2017-03-07,0.026694169018841585,2017-03-07,0.008962335996329784
2017-03-08,0.035505901476278856,2017-03-08,0.01475096307694912
2017-03-09,0.03582597775818974,2017-03-09,0.009917673654854298
2017-03-10,0.0201023175396422,2017-03-10,-0.010067712515592575
2017-03-13,0.017715678080821196,2017-03-13,-0.013593154028058052
2017-03-14,0.00869008095986934,2017-03-14,-0.02102370746433735
2017-03-15,0.013314196363975794,2017-03-15,-0.01450326107442379
2017-03-16,0.029549246772303972,2017-03-16,0.005946769379079342
2017-03-17,0.05891992279960667,2017-03-17,0.03908301889896393
2017-03-20,0.05818164083931765,2017-03-20,0.04785753786563873
2017-03-21,0.04280947941710411,2017-03-21,0.05692395567893982
2017-03-22,0.03854520568034614,2017-03-22,0.050250910222530365
2017-03-23,0.023801104702912967,2017-03-23,0.04293493926525116
2017-03-24,0.016455295635451783,2017-03-24,0.03357699513435364
2017-03-27,0.011191105001024937,2017-03-27,0.014702257700264454
2017-03-28,0.012953680050127758,2017-03-28,0.0062974197790026665
2017-03-29,0.023865744644965492,2017-03-29,0.0004053972661495209
2017-03-30,0.01752410612684918,2017-03-30,-0.008014529943466187
2017-03-31,0.010536855154000158,2017-03-31,-0.013132182881236076
2017-04-03,0.019904051045795956,2017-04-03,-0.013161838054656982
2017-04-04,0.018212869631682116,2017-04-04,-0.006208509206771851
2017-04-05,0.008003134759015484,2017-04-05,-0.009045802056789398
2017-04-06,-0.001718740771366023,2017-04-06,-0.012190546840429306
2017-04-07,-0.00844254477374684,2017-04-07,-0.014679508283734322
2017-04-10,-0.011346551400112759,2017-04-10,-0.017887244001030922
2017-04-11,-0.013066980023501817,2017-04-11,-0.018901338800787926
2017-04-12,-0.007489885705523558,2017-04-12,-0.017078151926398277
2017-04-13,-0.01116904209869718,2017-04-13,-0.021711202338337898
2017-04-17,0.01207200596499125,2017-04-17,-0.017893685027956963
2017-04-18,-0.0032214765100671006,2017-04-18,-0.032403990626335144
2017-04-19,0.007836677060657715,2017-04-19,-0.021728189662098885
2017-04-20,0.012955198567861759,2017-04-20,-0.01801440306007862
2017-04-21,0.013785452099094764,2017-04-21,-0.012225594371557236
2017-04-24,0.032638195382717505,2017-04-24,-0.014088122174143791
2017-04-25,0.0412351811067897,2017-04-25,-0.011255457997322083
2017-04-26,0.03648699058099414,2017-04-26,-0.008115693926811218
2017-04-27,0.03486745491377463,2017-04-27,-0.0037800222635269165
2017-04-28,0.0693284600615327,2017-04-28,0.0004823971539735794
2017-05-01,0.07727130995138065,2017-05-01,0.011449039913713932
2017-05-02,0.07911191975955512,2017-05-02,0.022991828620433807
2017-05-03,0.09017241379310348,2017-05-03,0.03566247969865799
2017-05-04,0.09439801918910562,2017-05-04,0.04724264517426491
2017-05-05,0.0949061538638798,2017-05-05,0.06726117432117462
2017-05-08,0.12768485190674483,2017-05-08,0.10295863449573517
2017-05-09,0.12580607201694516,2017-05-09,0.1118108332157135
2017-05-10,0.13718811409515874,2017-05-10,0.13220837712287903
2017-05-11,0.14458653638910834,2017-05-11,0.1415252387523651
2017-05-12,0.13909196073988395,2017-05-12,0.1373801827430725
2017-05-15,0.1410727668534313,2017-05-15,0.13390487432479858
2017-05-16,0.13500888371162656,2017-05-16,0.12037595361471176
2017-05-17,0.1091138108019023,2017-05-17,0.12206766754388809
2017-05-18,0.12113706062750662,2017-05-18,0.12216069549322128
2017-05-19,0.11426903997665594,2017-05-19,0.1072988361120224
2017-05-22,0.13078105023634423,2017-05-22,0.1122647374868393
2017-05-23,0.14328963023170882,2017-05-23,0.11904298514127731
2017-05-24,0.15680485625876384,2017-05-24,0.12856006622314453
2017-05-25,0.17784111150694693,2017-05-25,0.13916976749897003
2017-05-26,0.18007603659261018,2017-05-26,0.1491558998823166
2017-05-30,0.1860861075391722,2017-05-30,0.16188368201255798
2017-05-31,0.17306823853777953,2017-05-31,0.1692078858613968
2017-06-01,0.17628365350282094,2017-06-01,0.17724841833114624
2017-06-02,0.16487551600341477,2017-06-02,0.15953853726387024
2017-06-05,0.17551727771987968,2017-06-05,0.16411882638931274
2017-06-06,0.16365249676010785,2017-06-06,0.1638614684343338
2017-06-07,0.16453120639940466,2017-06-07,0.16035649180412292
2017-06-08,0.16919494731940143,2017-06-08,0.16290833055973053
2017-06-09,0.10375115196887141,2017-06-09,0.1362503170967102
2017-06-12,0.0820957652670895,2017-06-12,0.1176752969622612
2017-06-13,0.09150415007760304,2017-06-13,0.10780604183673859
2017-06-14,0.08580498967961936,2017-06-14,0.0954805389046669
2017-06-15,0.038571366763293424,2017-06-15,0.0456315316259861
2017-06-16,0.027658069080851666,2017-06-16,0.028298838064074516
2017-06-19,0.04068979500368153,2017-06-19,0.017025185748934746
2017-06-20,0.021656386736253808,2017-06-20,0.0016852784901857376
2017-06-21,0.025002094855036017,2017-06-21,-0.005696307867765427
2017-06-22,0.02771814623058466,2017-06-22,0.0018986165523529053
2017-06-23,0.02858066736901388,2017-06-23,-0.004308568313717842
2017-06-26,0.01607592687439241,2017-06-26,0.003138883039355278
2017-06-27,-0.0070692472037200416,2017-06-27,0.008594600483775139
2017-06-28,0.005356264842188985,2017-06-28,0.0054694730788469315
2017-06-29,-0.01813346734510113,2017-06-29,0.0035789161920547485
2017-06-30,-0.030795854965492864,2017-06-30,-0.0075564030557870865
2017-07-03,-0.04680648137589283,2017-07-03,-0.02258886955678463
2017-07-05,-0.01051827164948993,2017-07-05,-0.008668474853038788
2017-07-06,-0.02399789584429246,2017-07-06,-0.02732059918344021
2017-07-07,-0.014497459802021662,2017-07-07,-0.03940794616937637
2017-07-10,-0.01355710684908773,2017-07-10,-0.053214989602565765
2017-07-11,-0.017536448405543248,2017-07-11,-0.05949481576681137
2017-07-12,-0.01017788279579801,2017-07-12,-0.06359415501356125
2017-07-13,-0.0233324259472103,2017-07-13,-0.07204588502645493
2017-07-14,-0.016470848812508154,2017-07-14,-0.06561774760484695
2017-07-17,-0.02028770189827034,2017-07-17,-0.05994929373264313
2017-07-18,-0.00014183103870968328,2017-07-18,-0.042026668787002563
2017-07-19,0.004533082394843735,2017-07-19,-0.03537410497665405
2017-07-20,-0.003945307794241626,2017-07-20,-0.03640345484018326
2017-07-21,-0.010001195361995396,2017-07-21,-0.038670532405376434
2017-07-24,0.0016354296263594303,2017-07-24,-0.025710517540574074
2017-07-25,-0.032508311784263055,2017-07-25,-0.02735109068453312
2017-07-26,-0.03880391922571402,2017-07-26,-0.03187846392393112
2017-07-27,-0.018152393518327647,2017-07-27,0.0017218459397554398
2017-07-28,-0.0036181782264687046,2017-07-28,0.0021275635808706284
2017-07-31,-0.02575991756826379,2017-07-31,-0.017040090635418892
2017-08-01,-0.02207804283367598,2017-08-01,-0.02376885898411274
2017-08-02,-0.013060051240392334,2017-08-02,-0.02356342040002346
2017-08-03,-0.01911080511568719,2017-08-03,-0.028346391394734383
2017-08-04,-0.0301778060335105,2017-08-04,-0.05197576433420181
2017-08-07,-0.023983735642266746,2017-08-07,-0.04778364300727844
2017-08-08,-0.035152617541564846,2017-08-08,-0.05893033742904663
2017-08-09,-0.03741475701910668,2017-08-09,-0.056123897433280945
2017-08-10,-0.0633816385928262,2017-08-10,-0.0653996393084526
2017-08-11,-0.043205875999135834,2017-08-11,-0.05145488679409027
2017-08-14,-0.009661530023521103,2017-08-14,-0.02647867612540722
2017-08-15,-0.023860313628370156,2017-08-15,-0.04121632128953934
2017-08-16,0.006877652427971226,2017-08-16,-0.014731531962752342
2017-08-17,-0.002172790637638755,2017-08-17,-0.003919269889593124
2017-08-18,0.00730863767863732,2017-08-18,0.007133160717785358
2017-08-21,-0.01221762169351892,2017-08-21,-0.010136820375919342
2017-08-22,0.013700697431253905,2017-08-22,-0.008794322609901428
2017-08-23,0.0018813575535976401,2017-08-23,-0.025252467021346092
2017-08-24,-0.014837013669821264,2017-08-24,-0.036292918026447296
2017-08-25,-0.02415236017744593,2017-08-25,-0.03864274173974991
2017-08-28,-0.04085112539528346,2017-08-28,-0.05490977317094803
2017-08-29,-0.03403210946431745,2017-08-29,-0.057548485696315765
2017-08-30,-0.034066597741859495,2017-08-30,-0.06726381182670593
2017-08-31,-0.021230378294192387,2017-08-31,-0.06535055488348007
2017-09-01,-0.0354222604995188,2017-09-01,-0.07386796921491623
2017-09-05,-0.05166352730239632,2017-09-05,-0.07610655575990677
2017-09-06,-0.05056491196242663,2017-09-06,-0.07306355237960815
2017-09-07,-0.044222410045882676,2017-09-07,-0.0735924243927002
2017-09-08,-0.05699632378720032,2017-09-08,-0.07681794464588165
2017-09-11,-0.02656264511934614,2017-09-11,-0.044202230870723724
2017-09-12,-0.019330577741865307,2017-09-12,-0.040415309369564056
2017-09-13,-0.0021732055306504794,2017-09-13,-0.025978734716773033
2017-09-14,-0.018991370404766617,2017-09-14,-0.03215938061475754
2017-09-15,-0.010798519301956633,2017-09-15,-0.01793929748237133
2017-09-18,-0.017759043272481345,2017-09-18,-0.021196799352765083
2017-09-19,-0.011375627875564565,2017-09-19,-0.025726838037371635
2017-09-20,0.007699670317983687,2017-09-20,-0.019713731482625008
2017-09-21,0.0018608782076359187,2017-09-21,-0.026145780459046364
2017-09-22,-0.0026328310864393023,2017-09-22,-0.024571871384978294
